,Zip,Lat,Lng,Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two_Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
7096,41833,37.03468,-82.98375,521,2,69,18825.6,False,11.13755,5,0,0,False,False,False,True,False,False,True,False,False,False,False,False,55.93837,114.9509,5085.811636,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
7097,52175,42.99396,-91.82562,3522,0,40,38077.09,False,12.63262,15,0,0,True,True,False,False,False,False,True,False,False,True,True,False,69.14122,197.6288,6291.972267,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
7099,15210,40.40715,-79.98385,26616,2,44,28426.39,False,11.44366,13,0,0,False,True,False,True,True,False,False,False,True,False,True,True,44.14519,172.4567,4343.433357,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
7100,53142,42.54275,-87.94231,32929,0,39,18759.25,False,11.73,12,2,0,False,False,False,True,True,False,False,True,False,False,False,True,54.23845,125.0073,4715.211492,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
7102,60010,42.15227,-88.16351,46087,3,49,9231.72,False,4.92679,12,0,0,False,False,False,True,False,False,False,False,False,False,True,False,58.71889,127.4421,5557.974598,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
7103,28772,35.11697,-82.82723,1061,0,48,59746.04,False,8.245576,13,2,0,False,False,False,True,True,False,False,False,False,True,True,True,63.22024,220.1149,6172.045881,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
7104,8201,39.42237,-74.49507,9908,4,72,42676.34,False,9.026579,14,0,0,False,False,False,True,False,False,False,False,False,False,True,False,66.37863,114.9658,5727.479091,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
7105,36091,32.75087,-86.51182,3526,3,62,47626.87,False,14.30092,13,2,0,False,False,False,True,False,True,False,True,False,False,False,True,44.13783,95.01949,3907.786822,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
7106,18334,41.06061,-75.44551,5182,3,63,61481.0,False,11.45306,9,0,0,False,True,False,True,False,False,False,True,False,False,True,False,70.8569,139.965,6509.495708,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
7107,31076,32.54556,-84.1053,3414,8,52,18849.08,False,9.651067,10,0,0,False,False,False,False,True,False,False,False,False,True,False,False,59.97805,169.9447,5464.592624,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
7108,8094,39.65352,-74.9672,40337,1,20,63533.6,False,16.74428,15,0,0,False,False,True,True,True,False,True,False,False,False,True,True,71.52177,202.4433,6392.972798,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
7109,21711,39.66692,-78.01628,1106,4,26,38151.92,False,8.426701,14,0,1,False,False,False,False,True,True,True,True,False,False,True,False,59.33894,197.484,5958.978015,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
7110,728,18.00627,-66.6612,39698,6,65,22606.89,False,8.284685,13,2,1,False,True,False,True,True,False,False,True,False,False,False,True,63.411,157.4836,5483.967712,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
7112,89022,38.541,-117.0206,0,0,36,26313.52,False,8.864157,16,1,0,False,False,False,True,True,True,False,True,True,False,False,False,71.83307,140.0342,6246.238872,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
7114,67041,38.05393,-97.12995,336,5,60,52976.87,False,9.998484,10,1,2,False,False,True,True,True,False,False,False,False,True,True,True,70.41132,240.1149,6376.238465,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
7115,21226,39.20715,-76.56282,6257,3,77,34584.19,False,11.07398,11,1,0,False,False,False,True,True,True,True,False,True,False,True,True,53.81882,217.4702,4896.644429,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
7116,28462,34.02318,-78.2885,12659,1,89,40422.38,False,14.77899,13,1,0,False,False,False,True,True,True,False,False,True,False,False,True,46.88518,127.5112,3891.647782,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
7117,32746,28.76397,-81.35454,43232,1,18,44804.66,False,13.96589,8,1,1,False,True,True,True,True,False,True,False,False,False,True,False,53.92549,182.4433,5288.937008,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
7118,88340,33.17829,-105.6119,3730,3,28,33095.5,True,17.97393,10,3,0,True,True,False,True,True,True,True,True,False,False,True,True,63.6037,217.484,5857.586671,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False
7119,1541,42.45649,-71.88128,3443,1,63,6784.27,False,10.51892,16,3,0,False,False,True,True,False,True,True,True,True,False,False,True,60.45093,142.5007,5609.120133,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
7120,64036,39.19828,-93.9354,343,3,86,33894.23,False,9.999709,8,1,0,False,True,False,True,False,False,False,False,True,True,True,False,59.11937,220.1185,5322.673552,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
7121,28650,35.57215,-81.15196,11106,4,25,39874.17,False,9.717815,13,0,0,False,False,False,True,False,True,True,False,False,False,True,True,53.66352,172.4555,4926.633778,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
7122,28337,34.66142,-78.57076,10019,2,79,35699.32,False,9.833881,11,0,1,False,False,False,True,True,False,False,True,False,False,False,True,48.99429,157.4836,4133.654101,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
7123,62436,39.17982,-88.25247,697,0,35,37968.14,False,6.57799,12,2,1,False,True,False,True,True,True,True,False,False,False,False,True,65.15223,137.4978,5624.339387,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False
7124,17214,39.74805,-77.47135,934,0,66,87682.33,False,7.915846,10,0,0,False,False,False,True,False,False,False,False,True,False,True,False,63.20353,139.9512,5699.383058,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False
7125,87734,36.16938,-105.0779,212,1,60,74516.19,False,3.270977,12,1,0,True,True,True,True,True,False,True,True,True,False,True,True,65.06377,194.9992,5739.855932,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
7126,86054,36.72367,-110.61,1718,3,39,44616.27,False,12.58745,6,2,0,False,True,False,True,False,False,False,False,False,False,False,False,55.85956,79.97886,4701.013371,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
7128,7803,40.87768,-74.60045,3560,0,65,13188.89,False,13.79256,13,0,1,False,True,True,True,False,True,False,False,False,False,True,True,58.65554,129.9598,5400.888902,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
7130,65672,36.56635,-93.21579,9437,3,29,59802.63,False,12.50338,8,3,0,False,True,False,True,True,True,True,False,False,False,True,True,70.20428,184.961,6805.77977,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False
7131,62220,38.47337,-89.98652,18302,4,56,73435.88,False,7.175928,9,0,0,False,False,True,True,True,False,False,True,True,True,True,True,70.69395,265.147,6557.309417,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
7132,38375,35.15768,-88.58931,8810,2,22,68459.58,False,10.70325,13,1,0,False,False,False,True,False,True,False,False,True,False,False,False,69.46066,127.482,6002.2228,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False
7133,26505,39.6505,-79.94406,39600,7,51,31086.43,False,12.39683,10,1,0,False,True,False,True,False,False,True,False,True,False,False,False,65.61564,127.4601,6096.007893,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
7134,6906,41.07102,-73.52254,9131,4,50,47993.85,False,11.84692,15,1,1,True,False,False,True,False,True,True,False,False,True,True,True,63.80215,232.6228,6020.055985,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
7135,93528,35.37158,-117.6433,138,2,63,39569.78,False,9.333686,14,0,1,False,True,False,True,False,True,False,True,False,False,False,True,54.07728,95.01949,4605.854101,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
7136,49791,45.48682,-84.59579,360,3,22,11961.39,False,5.141561,9,0,2,True,False,False,True,False,False,False,False,False,True,True,False,71.11027,175.1331,6510.690917,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
7137,17110,40.31558,-76.88556,25480,3,26,21252.51,False,11.65276,8,0,0,False,False,False,True,False,False,True,False,False,False,False,True,52.48944,134.9509,4561.48499,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False
7138,15424,39.81917,-79.36026,2074,1,30,35515.33,False,11.93453,16,0,0,False,True,True,False,False,False,False,True,False,False,True,True,57.96945,159.965,5168.943477,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
7139,76543,31.13896,-97.64326,30378,0,52,23374.41,False,6.088392,18,0,0,False,True,True,True,True,True,True,False,False,True,False,False,69.99569,194.9581,6161.278314,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
7140,98225,48.75309,-122.5015,49877,1,82,34832.5,False,9.8601,14,1,1,False,False,False,True,False,False,True,True,False,False,False,False,69.29186,127.4738,6273.992363,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False
7141,56116,43.61496,-96.38156,767,7,27,9842.67,False,9.188708,10,2,0,False,False,False,True,True,False,False,False,False,False,False,True,62.50474,124.9607,5975.718085,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
7143,54154,44.86808,-88.18844,5698,4,38,46998.02,False,10.909,11,3,0,True,True,False,True,False,True,False,True,False,True,True,False,71.31402,190.1737,6619.007955,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False
7144,20617,38.54127,-76.85245,787,0,82,37123.95,False,16.28114,10,1,0,False,False,False,True,True,False,False,True,False,True,False,True,63.56516,182.4676,5499.021787,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False
7145,32703,28.67069,-81.553,50992,7,20,48323.96,False,11.00542,13,2,0,False,False,False,True,False,False,True,True,False,False,False,False,62.82563,147.4738,5718.653054,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False
7146,99720,66.56354,-152.776,174,3,72,29036.18,True,14.25685,9,1,0,True,False,False,False,False,False,False,True,False,True,True,True,56.27454,200.1323,5582.738002,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
7147,69123,41.0123,-100.3726,900,2,40,8781.96,False,10.55554,10,0,0,False,True,False,True,False,True,False,True,False,True,True,False,69.86009,222.65,6431.749062,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
7148,58778,47.77843,-100.9272,180,1,39,80790.57,False,7.146126,14,0,0,False,True,False,True,False,False,False,False,True,False,True,True,53.02997,159.9512,4571.59639,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
7149,50123,40.83778,-93.50475,671,1,41,25373.72,False,9.094714,14,1,0,False,True,False,False,True,False,True,True,True,False,False,False,68.28597,160.0122,5988.775784,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True
7150,12170,42.99685,-73.66309,5061,1,62,35282.1,False,5.123084,14,0,1,False,True,False,True,False,True,True,True,False,False,False,True,57.95136,129.9915,5403.266437,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
7151,56237,44.61646,-95.43252,496,0,87,23375.25,False,12.60564,13,1,1,False,False,True,True,False,False,False,False,False,True,True,False,63.55356,207.6094,5586.045656,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
7152,28169,35.35844,-81.42931,146,4,70,23823.89,False,10.7819,20,0,1,False,True,True,True,True,False,True,False,False,False,False,True,44.19918,167.4564,3922.960514,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
7153,61850,39.93251,-87.73769,418,4,44,8223.75,False,13.1603,7,1,1,False,True,True,True,False,False,False,False,False,False,False,True,68.62845,92.45514,6175.153891,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
7154,30072,33.79136,-84.20593,727,0,39,27057.94,False,4.79622,12,1,0,False,True,False,True,False,False,False,True,False,False,True,True,70.64083,127.4887,6146.916544,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False
7155,13730,42.22934,-75.53325,2683,2,68,88340.8,False,15.74457,12,0,0,False,False,False,True,False,False,True,False,True,True,True,True,54.57315,242.6143,5025.332968,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
7156,74340,36.47584,-95.02403,204,3,87,64541.1,False,10.89199,18,0,0,False,True,True,True,False,False,False,True,False,True,True,False,71.35208,200.1323,6816.033585,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
7157,64631,39.81973,-92.8743,689,2,20,49500.0,False,14.94346,15,1,0,False,False,False,True,True,False,True,True,True,False,False,False,53.06217,172.4885,5172.214852,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False
7158,26587,39.51769,-80.29504,352,3,49,24284.4,False,6.965337,13,2,0,False,True,False,True,True,False,False,True,False,True,False,False,68.93442,162.4676,6505.956504,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
7159,3784,43.6368,-72.30594,4004,0,68,78575.26,False,9.753085,9,0,1,False,False,True,True,True,False,True,True,True,False,False,True,68.40649,160.0122,5879.343088,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
7160,16201,40.80912,-79.47289,17616,1,44,37633.32,False,6.828289,13,0,0,False,True,False,True,False,True,True,False,True,False,False,True,66.64301,129.9778,6175.920386,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True
7161,89039,35.28794,-114.8799,140,0,82,5563.7,False,8.923942,12,1,0,False,False,False,True,True,True,True,False,False,False,False,True,40.62433,169.9741,3542.766428,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
7162,68966,40.14974,-99.46894,646,3,32,29283.21,False,11.03563,12,0,1,True,False,False,False,True,False,True,True,False,False,False,False,69.35044,179.9794,6080.464463,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
7163,69140,40.85081,-101.7804,1910,4,81,77898.38,False,10.64125,10,2,0,False,True,True,True,True,False,True,False,False,True,True,True,66.67798,262.6106,6150.804869,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
7164,93218,35.8609,-119.0361,873,1,79,73900.03,False,10.22188,12,1,1,False,True,True,True,False,False,True,False,False,False,False,False,63.69896,114.9509,5740.41201,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
7165,45383,39.9562,-84.33773,6912,1,72,48291.03,False,5.237975,18,0,1,False,False,False,True,True,False,False,False,False,False,False,True,66.68874,144.9607,5572.805273,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
7166,93286,36.47023,-119.1055,9755,1,87,46680.14,False,8.064148,10,1,0,True,False,False,True,False,True,False,False,False,True,True,False,60.35977,190.127,5796.781424,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True
7167,47353,39.62773,-84.91944,5553,8,26,58434.6,False,6.928805,10,1,0,False,False,False,False,False,False,False,True,True,True,False,True,63.96748,129.995,5847.186613,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True
7169,17016,40.2775,-76.40236,890,0,84,15550.06,False,10.35914,11,2,1,False,False,False,True,False,False,True,True,False,True,False,True,63.20516,139.9816,5437.952701,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
7170,57231,44.36451,-97.59028,1640,1,29,10374.35,False,9.038699,14,0,0,False,False,True,True,True,False,True,False,True,False,False,True,63.84205,159.9656,5910.056992,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
7171,95237,38.16164,-121.1499,3531,5,80,20870.24,False,10.41446,11,1,0,False,False,False,True,False,False,False,True,True,True,False,True,63.93709,129.995,5575.295805,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
7172,62434,38.84322,-88.3252,327,1,48,47832.25,False,11.78588,12,0,1,False,False,False,True,True,False,True,False,False,True,True,True,46.41276,242.6106,4872.598082,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
7173,44628,40.53714,-82.16453,932,3,30,27497.85,False,6.905307,11,0,0,False,False,False,True,False,True,False,False,False,False,False,True,62.06064,114.9728,5396.112945,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
7174,72644,36.42477,-92.97076,2502,0,70,11798.33,False,6.917662,14,2,0,True,False,False,True,False,False,False,False,True,True,False,True,61.72511,117.472,5234.822519,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
7175,18046,40.54805,-75.5603,53,1,41,36233.07,False,12.66865,9,0,0,False,True,True,True,True,False,False,True,False,False,True,True,64.90704,159.9942,5690.994186,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
7176,33755,27.97958,-82.77982,25445,0,69,26382.57,False,13.61942,6,0,0,False,True,False,True,False,True,False,True,False,False,False,False,65.74105,127.4958,5480.31735,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
7177,2370,42.12987,-70.91096,17909,2,28,11576.34,False,11.18246,15,0,0,False,True,False,False,False,False,False,True,False,True,True,False,56.87027,220.1323,5331.531612,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
7178,28478,34.64302,-78.03846,5114,4,66,37276.49,False,4.12754,11,0,0,False,False,False,True,True,False,False,False,True,True,False,False,57.62165,162.4538,5473.238444,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
7179,24266,36.86436,-82.11867,9179,3,77,25156.74,False,3.483945,15,2,0,False,False,False,True,True,False,False,False,False,False,True,False,71.09119,159.9476,6469.597429,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True
7180,19946,39.03423,-75.45415,5438,3,57,106704.4,False,7.184148,12,3,1,False,True,False,True,True,False,False,True,False,False,False,False,58.8721,157.4836,5045.935401,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
7181,56666,48.03179,-94.8337,1080,0,68,49282.33,False,7.138406,12,0,0,False,False,False,True,True,False,True,True,True,True,False,True,48.25936,197.4725,4755.552483,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
7182,85611,31.66144,-110.512,839,4,68,41216.81,False,12.93027,16,1,0,False,False,False,True,True,False,True,False,False,False,True,False,64.26003,202.4433,5732.940723,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
7183,80215,39.74409,-105.1159,19415,3,89,5331.26,False,8.796259,15,0,0,False,True,False,True,False,False,False,False,False,True,False,True,48.80395,117.4392,4615.321143,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
7184,87524,36.93242,-105.6723,92,6,75,25118.27,False,3.976308,11,0,0,False,True,True,True,True,True,False,False,True,True,False,True,47.95497,184.9715,4421.995837,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
7187,69201,42.71527,-100.6112,3951,2,84,22680.7,False,11.65731,13,1,2,True,False,True,True,False,True,False,False,True,True,True,True,62.27403,202.6362,5998.575756,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
7188,36093,32.49754,-86.14037,11147,1,70,30281.73,False,14.1675,10,0,1,False,True,True,True,False,True,False,False,True,False,True,True,58.13955,162.4689,5046.115879,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
7189,50583,42.43266,-94.98657,2719,1,59,14570.01,False,7.824535,17,3,0,False,True,False,True,False,False,True,False,False,True,False,True,43.59094,159.9349,3858.410287,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
7190,72584,36.14103,-91.8437,316,4,24,9349.55,False,5.569279,12,1,1,False,True,True,True,True,True,False,False,False,True,False,True,69.81507,152.4624,6727.977262,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
7191,18614,41.48971,-76.37811,2233,6,86,103076.7,False,9.682691,15,1,0,False,False,True,True,False,True,False,True,True,True,False,True,48.15455,164.9889,4368.424816,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
7192,74071,35.7821,-96.28058,148,4,27,76518.34,False,10.84123,12,0,1,False,False,True,True,False,False,False,False,False,True,True,True,51.95009,207.6094,4955.138722,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
7193,41263,37.85179,-82.76019,442,4,35,7125.29,False,8.328368,14,0,1,False,True,False,True,False,True,True,True,False,True,False,True,53.77192,154.9755,5484.556598,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True
7194,22644,38.95277,-78.48929,2413,0,20,18552.63,False,9.510354,8,2,1,True,False,False,True,False,True,True,True,True,True,False,True,67.29113,187.4847,6062.107187,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False
7195,81007,38.35511,-104.7779,31860,1,46,32123.33,False,11.32285,12,1,1,False,True,False,True,False,False,True,False,True,False,True,False,54.26701,162.447,5157.491329,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
7196,784,18.00543,-66.13392,40685,8,29,12859.78,False,7.518135,12,1,1,False,True,True,True,False,True,False,True,True,True,False,True,66.74885,144.9889,6601.001727,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
7197,60455,41.74211,-87.80863,16479,5,36,11898.85,False,14.80654,11,1,0,False,True,False,True,True,False,True,True,False,False,True,True,47.77726,214.9663,4520.939364,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False
7198,43567,41.57568,-84.15406,13247,0,35,12366.54,False,11.99198,11,3,0,False,False,False,True,True,False,False,False,False,False,True,True,69.91626,179.9476,6087.466768,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
7199,29577,33.69865,-78.9031,31816,0,24,64333.45,False,12.03124,12,0,0,False,True,False,True,False,False,True,True,True,True,True,True,49.74162,255.1372,4844.338366,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
7200,71826,33.09207,-93.72343,1227,4,50,25024.22,False,7.815643,9,0,0,False,False,True,True,True,True,True,False,True,False,False,True,49.40819,162.4833,4826.083597,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
7201,7205,40.69613,-74.22857,21895,0,75,65841.25,False,8.914901,14,1,0,False,False,False,True,True,False,False,True,False,True,True,True,54.04994,252.6378,4956.725532,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
7202,94708,37.90265,-122.2619,11455,2,48,10878.07,False,11.41157,16,1,1,False,True,False,True,False,True,False,True,True,True,False,False,54.95441,164.9889,4974.094369,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False
7203,76502,31.09622,-97.41034,40622,1,35,80011.9,False,6.616816,11,0,0,True,True,True,True,False,True,True,False,False,False,False,True,69.93726,137.4686,5975.247846,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
7204,58707,48.24623,-101.3004,515,0,45,40824.52,False,15.32828,17,1,0,True,True,True,True,True,False,False,True,False,True,False,True,64.63609,149.9913,5661.026883,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True
7205,72103,34.58979,-92.38373,12846,0,88,7908.67,False,10.66732,7,2,0,False,False,False,True,True,False,False,False,True,False,True,True,70.96989,172.4567,6335.562326,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False
7206,88038,33.07212,-108.4265,341,0,84,16442.14,False,8.834703,10,3,0,False,False,False,False,True,False,True,True,True,False,False,True,54.04993,172.4885,4981.747627,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
7207,14618,43.113,-77.55536,22602,1,67,40683.97,False,13.47376,16,0,0,False,False,True,True,True,False,True,True,False,False,False,True,48.56111,179.9794,4282.995447,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
7208,76067,32.80005,-98.12755,20215,3,37,25663.7,False,12.13843,13,2,1,False,True,False,True,True,False,True,True,False,False,False,False,63.69034,147.5031,5600.294614,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False
7209,32431,30.78695,-85.41357,3975,0,22,14096.28,False,6.059685,9,0,1,True,True,True,True,True,True,True,False,False,True,False,False,69.62423,174.9581,6689.748754,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
7210,48701,43.58607,-83.54524,1470,1,85,12567.22,False,11.39425,13,1,0,True,True,True,True,True,False,False,False,False,False,True,False,71.79034,179.9476,6025.591215,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
7211,67009,37.21929,-98.26673,1005,1,75,5979.39,False,9.303419,8,0,1,False,False,True,True,False,False,False,False,False,True,False,False,71.39672,117.4392,6403.802048,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
7212,15541,40.04808,-78.97718,3682,3,45,21353.34,False,5.527812,14,0,1,False,True,True,False,False,False,False,True,False,False,True,True,65.80077,139.965,6236.509405,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
7213,14111,42.58252,-78.90084,3337,0,28,36414.44,False,9.749631,12,0,0,True,True,False,True,True,False,False,True,False,False,True,True,56.37128,192.4705,5085.716683,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
7214,71044,32.968,-93.88231,679,0,81,13960.75,False,14.72939,7,1,2,False,False,False,False,False,False,False,True,False,False,True,False,55.00167,159.965,4727.77449,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
7215,67556,38.61179,-99.52892,288,2,43,15157.92,False,11.88224,14,2,0,True,False,False,True,False,True,False,True,False,True,True,True,69.03254,202.65,6814.653649,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
