,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Churn
5958,True,True,True,False,True,True,False,False,True,True,False,False,False,True,False,True,18.97328429,182.467607,1912.109481,True
5959,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,True,4.860179,162.4608,1354.828783,True
5960,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,12.75609778,117.439154,1775.838153,False
5961,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,True,1.1426,147.4421,250.4817182,True
5962,False,True,True,False,True,True,False,True,False,False,False,True,False,False,True,False,61.73934,152.509,5429.301177,False
5963,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,5.288444,144.9889,1399.307542,True
5964,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,7.066142,112.4551,576.1637573,False
5965,False,True,False,True,True,False,True,True,False,False,True,False,True,False,False,False,71.9056,174.9699,6535.810581,False
5966,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,8.596064,127.482,897.0780053,False
5967,False,True,True,False,True,False,False,True,False,True,False,False,True,False,False,False,46.26476,137.4836,4405.463106,False
5968,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,53.91548,192.4705,4745.745988,False
5969,True,True,False,False,False,True,True,False,True,True,False,False,False,False,True,False,64.6373,177.6508,5838.570725,True
5970,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,70.48211,179.9656,6153.937297,False
5971,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,67.76809,114.9728,5676.566637,False
5972,False,True,True,True,False,False,True,True,False,False,False,True,False,True,False,False,6.611696,202.4433,805.2130716,False
5973,False,True,True,False,False,False,True,False,True,True,False,False,False,True,False,False,53.12753,182.4653,4861.72144,False
5974,True,True,False,False,True,True,False,False,True,True,False,False,False,False,True,True,1.832601,132.5127,620.1308589,True
5975,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,23.18508,172.4705,2792.394717,False
5976,True,True,False,False,True,True,True,False,True,False,False,True,False,False,True,False,9.345696,202.6829,1711.417233,True
5977,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,45.65226,149.9621,3954.170646,False
5978,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,66.62742,124.9643,5885.410472,False
5979,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,7.979145258,127.458638,1025.701125,False
5980,False,True,False,True,True,False,True,True,False,False,True,False,False,False,True,True,67.00862,149.9845,5765.925076,False
5981,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,58.8386,162.447,5557.902015,False
5982,False,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,3.250618,197.6288,889.1589238,True
5983,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,2.678577227,179.947583,497.4668116,False
5984,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,58.94313,182.447,5193.997651,False
5985,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,64.68179,172.4555,5842.329497,False
5986,False,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False,12.2982,197.4945,1484.886328,False
5987,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,66.47928,149.9483,5831.475339,False
5988,False,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,13.73012915,204.961033,1771.472597,True
5989,False,True,True,True,True,True,False,False,True,True,False,False,False,True,False,False,58.56191,207.4811,5351.338273,False
5990,False,True,True,True,True,False,False,True,False,False,True,False,False,True,False,False,2.257358355,195.006206,631.7435653,False
5991,False,True,False,False,True,True,True,True,False,True,False,False,False,True,False,False,4.612442,235.1591,1114.048401,True
5992,False,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,63.96491,174.9768,6023.00098,False
5993,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,5.260996,129.9778,945.5437173,True
5994,False,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,71.9039,222.6281,6944.850526,False
5995,True,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,51.57289,172.4705,5245.572739,False
5996,True,True,True,True,False,False,True,True,False,True,False,False,True,False,False,False,10.59517,182.4433,1587.727149,True
5997,True,True,False,False,True,True,True,False,True,True,False,False,False,False,True,True,12.21802,187.656,1749.384846,True
5998,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,71.11595,129.9778,6490.921609,False
5999,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,67.00686,124.9781,5690.433807,False
6000,True,False,False,True,False,False,True,False,True,True,False,False,False,True,False,True,1.609325308,172.455519,464.4748418,True
6001,True,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,1.865935,159.965,514.9287886,True
6002,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,True,50.47725,275.1336,4950.568297,True
6003,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,10.38039309,114.972827,959.951483,False
6004,False,True,True,False,True,True,True,True,False,True,False,False,True,False,False,False,4.525491,232.6378,1392.809918,True
6005,False,True,True,True,True,True,False,True,False,False,True,False,True,False,False,False,60.98712,184.9634,5985.552522,False
6006,True,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,14.20349453,152.462354,1947.7853,True
6007,True,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,1.215614,152.4441,776.5788688,False
6008,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,17.05378,217.4702,1921.943744,True
6009,False,True,True,False,False,True,True,True,False,False,True,False,True,False,False,True,3.465896,232.624,1206.219227,True
6010,False,True,False,True,True,True,True,False,True,True,False,False,True,False,False,True,61.62341,235.1372,6131.039453,True
6011,False,True,True,False,False,True,True,True,False,False,True,False,False,True,False,False,56.26037,242.6326,5322.61702,False
6012,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,True,60.7205,144.9889,5838.500288,False
6013,True,True,True,True,True,False,True,True,False,True,False,False,False,False,True,False,58.36624,182.49,5321.727773,True
6014,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,13.20294,112.4551,1038.379263,False
6015,False,True,False,False,False,True,True,False,True,True,False,False,True,False,False,True,41.8312,187.6094,4518.564,True
6016,False,True,True,True,True,True,False,False,True,False,False,True,False,False,True,False,4.461349,172.4871,1011.014705,False
6017,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,False,13.92306,159.9476,1704.12272,True
6018,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,15.14561,104.9629,1628.215009,False
6019,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,51.68157,119.9568,4822.96735,False
6020,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,46.77244,127.4586,4339.192341,False
6021,False,True,True,False,True,True,True,True,False,True,False,False,False,True,False,False,8.721905501,252.637807,1407.12838,True
6022,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,4.801969514,112.455141,639.3261343,False
6023,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,50.66574,194.9744,4455.454555,False
6024,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,70.92371,129.9621,6594.450698,False
6025,True,True,True,False,True,True,True,False,True,False,True,False,False,False,True,False,53.39442,220.1615,5026.753166,False
6026,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True,60.45093,142.5007,5609.120133,False
6027,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,68.88449,169.9447,5882.516568,False
6028,True,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,19.58895462,139.983006,2323.477681,True
6029,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,19.28424826,184.985293,1982.131752,False
6030,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,15.98515564,169.937833,1870.659833,False
6031,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,8.085917091,192.440432,1088.288955,True
6032,True,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,7.243986575,147.478341,708.0622854,False
6033,True,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,56.63931,130.0064,4983.295874,False
6034,False,True,False,True,True,False,True,False,True,True,False,False,True,False,False,False,50.09713,174.9699,4970.689824,False
6035,False,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,67.21909,265.1283,6255.953775,False
6036,False,True,True,True,False,True,True,True,False,False,True,False,False,True,False,True,65.70769,265.1283,6091.064644,False
6037,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,56.56864,159.9349,4995.058092,False
6038,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,62.84931,102.4746,5249.465143,False
6039,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,True,4.154665,127.475,412.7637414,True
6040,False,True,True,False,True,True,True,True,False,False,True,False,True,False,False,False,5.071456681,232.637807,1402.20491,True
6041,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,48.99944,92.5018,4249.008184,False
6042,False,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False,55.15311,222.6326,5553.582983,True
6043,False,True,False,True,True,True,False,False,True,False,True,False,False,True,False,False,63.92945,172.4579,5727.232268,False
6044,True,True,False,False,True,True,True,False,True,True,False,False,False,True,False,False,58.11303,232.6415,5253.956688,False
6045,True,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,2.942683,127.4783,868.7530886,False
6046,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,True,4.905988692,192.470522,738.8929143,False
6047,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,45.23339,114.9976,4070.801017,False
6048,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,8.324816,92.5018,809.618878,True
6049,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,False,7.61586,194.9525,1402.943949,True
6050,False,False,True,False,True,False,True,True,False,True,False,False,True,False,False,True,54.64758,172.4705,5343.09004,False
6051,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,4.597088,124.9607,909.4363783,False
6052,False,True,False,True,True,True,False,True,False,False,True,False,True,False,False,False,3.843142,167.4847,1349.319824,True
6053,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,True,69.30616,147.4738,6082.615608,False
6054,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,65.04127,147.4783,5616.657455,False
6055,True,True,False,True,True,False,False,True,False,True,False,False,True,False,False,False,7.042459,139.983,1228.595252,True
6056,False,True,True,False,False,True,True,True,False,True,False,False,False,True,False,False,2.312021,240.1149,908.2440178,True
6057,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,True,10.9750814,192.456745,1312.008382,False
6058,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,2.647286,127.4421,969.8255583,False
6059,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,9.309073,127.4783,1424.784732,False
6060,True,True,False,True,True,False,True,True,False,True,False,False,False,False,True,False,15.59169,162.4937,1678.565511,True
6061,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,60.04717,147.4421,5434.193829,False
6062,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,13.99745,159.9794,1741.511236,False
6063,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False,61.69408,204.961,5593.020458,False
6064,False,True,True,True,True,False,True,True,False,True,False,False,False,True,False,True,47.77726,214.9663,4520.939364,False
6065,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,False,41.36314,255.1417,4048.983361,False
6066,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,21.77701838,154.961766,2811.648182,False
6067,False,True,True,True,False,True,False,True,False,False,False,True,False,False,True,False,4.99913,174.991,945.3922235,False
6068,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,13.25623,127.4421,1563.141746,False
6069,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,False,3.196943016,275.119794,830.61429,True
6070,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,7.097053,124.9643,506.014128,False
6071,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,70.99616,114.9658,5999.083618,False
6072,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,10.55505829,149.944668,1755.239032,False
6073,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,5.486534225,149.962093,727.3731845,False
6074,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,3.507044017,129.948316,1142.173902,False
6075,False,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,55.74501,177.4876,5600.149879,False
6076,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,5.325642,95.01949,796.4508318,False
6077,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,15.97096,152.4742,1993.401196,True
6078,False,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,48.39095,162.4827,4402.52349,False
6079,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,1.397042,149.9483,295.9085258,True
6080,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,63.47229,137.4698,5973.523544,False
6081,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,10.14235,79.97886,979.2710238,False
6082,False,True,True,False,True,True,True,False,True,False,True,False,False,False,True,False,9.652842643,220.161527,1618.259683,True
6083,False,True,True,False,False,False,True,True,False,True,False,False,True,False,False,False,70.99222,159.9476,6572.961443,False
6084,True,True,False,True,True,False,True,False,True,True,False,False,False,False,True,False,13.03099332,149.984492,1559.824693,False
6085,True,True,False,True,True,True,False,True,False,True,False,False,False,True,False,False,66.7755,172.4579,5967.112269,False
6086,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,63.00356,129.9778,5843.648096,False
6087,False,True,False,True,True,False,True,True,False,False,False,True,False,True,False,False,68.87727,184.9785,6139.778068,False
6088,False,True,True,False,True,True,True,False,True,False,True,False,False,True,False,False,6.418936,265.147,1103.319343,True
6089,False,True,True,False,False,True,True,False,True,True,False,False,False,False,True,False,59.02827,207.6386,5474.08598,False
6090,False,True,False,True,False,True,True,True,False,True,False,False,True,False,False,True,67.53496,222.6143,6580.30162,False
6091,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,70.47897,149.9621,5953.077209,False
6092,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,10.99037,197.6288,1487.997515,True
6093,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,63.30929,137.4392,5592.361956,False
6094,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,17.45182,124.9781,1759.464436,False
6095,False,True,True,False,True,True,False,True,False,False,True,False,True,False,False,False,54.80402,162.4676,5175.09924,False
6096,True,True,True,True,False,False,False,False,True,True,False,False,False,True,False,False,9.162445307,179.965581,993.6031859,True
6097,False,True,True,False,True,True,False,True,False,False,True,False,True,False,False,True,2.689103558,162.467607,1138.251038,True
6098,False,True,True,True,True,False,True,False,True,True,False,False,False,True,False,False,19.6617,214.9663,2176.358333,True
6099,True,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,71.89152,124.9781,6101.379973,False
6100,False,False,False,True,True,False,True,False,True,True,False,False,True,False,False,False,9.175977,174.9699,1754.124518,True
6101,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,60.23114,127.4586,5394.915308,False
6102,False,True,False,True,False,True,True,True,False,True,False,False,True,False,False,False,63.17917,210.1051,6265.527896,True
6103,False,True,False,False,False,True,True,True,False,True,False,False,True,False,False,True,7.303501,187.6094,1477.901329,True
6104,True,True,True,True,False,True,False,False,True,True,False,False,False,True,False,False,1.789614,207.4673,568.2599017,True
6105,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,13.46926706,152.455519,2006.076916,False
6106,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,71.27703,152.4624,6657.053711,False
6107,False,True,True,True,True,True,False,True,False,False,False,True,False,True,False,False,65.44538,204.9634,5749.199161,False
6108,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,12.33304231,124.97808,1425.346946,False
6109,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,5.427546075,117.468591,1111.834697,False
6110,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,68.96928,182.4433,6390.767295,False
6111,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,21.71097206,169.992756,1916.832871,False
6112,False,True,True,True,False,False,True,False,True,False,True,False,True,False,False,False,17.55138,194.9525,2484.205678,False
6113,False,True,False,False,True,True,True,False,True,True,False,False,False,True,False,False,61.9089,235.1591,5674.248741,False
6114,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False,6.10108047,207.638588,1080.159892,False
6115,False,True,True,True,True,False,False,False,True,True,False,False,False,False,True,True,3.384599,147.5031,699.360769,False
6116,False,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,23.79323993,275.133571,2677.74041,True
6117,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,51.22665,129.9598,4847.193795,False
6118,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,58.36296,159.965,5161.84319,False
6119,False,True,False,False,True,True,True,False,True,True,False,False,False,False,True,False,17.2501,187.656,2035.111954,True
6120,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,45.25561,114.9728,3847.783663,False
6121,False,True,True,True,True,False,True,False,True,True,False,False,True,False,False,False,3.955928538,197.483972,1260.12789,True
6122,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,False,13.05964,172.4705,1803.766672,False
6123,True,False,True,True,True,False,True,False,True,True,False,False,False,True,False,False,1.426775,217.484,756.1541962,True
6124,False,True,False,True,False,True,True,True,False,False,True,False,False,True,False,False,3.595204,232.6228,828.1128045,False
6125,True,True,True,True,True,True,True,False,True,True,False,False,False,True,False,True,66.11418,275.1336,6246.940881,True
6126,False,True,True,False,False,False,True,False,True,True,False,False,False,False,True,True,8.473966,162.4982,1208.504726,False
6127,False,True,True,True,False,True,True,False,True,False,True,False,False,False,True,False,2.339183,245.1612,941.6039037,True
6128,False,True,False,True,False,True,True,True,False,False,True,False,False,True,False,True,47.24188,242.6143,4694.576597,False
6129,False,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,68.90291,172.4885,6368.533526,False
6130,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,65.52159,129.9483,6233.347563,False
6131,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,60.1778,102.4746,5109.486658,False
6132,True,True,True,False,False,True,True,True,False,False,False,True,False,True,False,True,68.09161,252.624,6259.78278,False
6133,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True,57.58191,129.9621,5500.52688,False
6134,False,True,True,True,True,True,True,True,False,False,False,True,False,False,True,False,5.505247606,245.174977,1339.709597,True
6135,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,48.52168,127.4601,4486.430136,False
6136,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,9.910534,175.0048,1502.652508,True
6137,False,True,True,True,False,True,True,False,True,True,False,False,True,False,False,True,9.248419,242.6106,1792.520072,True
6138,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,61.29358,104.9923,5289.954359,False
6139,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,66.63219,127.4421,6084.511649,False
6140,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,51.9774,159.965,4639.90108,False
6141,True,True,False,True,True,False,False,False,True,False,False,True,False,True,False,True,53.25801,159.983,4609.33258,False
6142,True,False,False,False,False,True,True,False,True,False,True,False,False,True,False,True,55.55389,207.6094,5104.889837,False
6143,False,True,True,True,True,True,True,False,True,False,True,False,True,False,False,False,5.898536601,267.642733,1743.932853,True
6144,False,True,True,False,False,True,True,False,False,False,False,True,True,False,False,False,70.14056,222.6326,6662.597959,False
6145,False,False,True,True,True,False,False,True,False,False,False,True,False,True,False,False,55.70975,182.497,4899.723365,False
6146,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,65.61605,112.4844,5769.255809,False
6147,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,59.71663,147.4738,4970.688189,False
6148,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,4.01663,147.4421,734.4252105,False
6149,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,False,67.16512,275.1336,6268.031469,True
6150,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,17.6210362,149.977753,1586.699491,False
6151,False,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,3.259826777,159.965581,1216.35272,True
6152,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,65.93469,117.472,5765.178653,False
6153,False,True,False,False,False,True,True,True,False,True,False,False,True,False,False,False,66.50412,202.6362,6398.915423,False
6154,False,True,False,True,True,True,True,False,True,False,False,True,False,True,False,False,64.64639,257.6549,6178.148263,False
6155,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,6.19002424,159.987503,803.3925622,False
6156,False,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,63.26277,172.4555,5967.054532,False
6157,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,67.19559,127.525,5929.012302,False
6158,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,9.073819276,139.979239,1214.758985,False
6159,False,True,False,True,True,True,False,False,True,False,False,True,True,False,False,True,66.78366,167.4847,6356.486114,False
6160,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,66.27571,169.9928,5709.352717,False
6161,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,True,7.83307,235.1417,1742.049983,True
6162,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,51.4203,159.983,4399.187338,False
6163,True,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,69.05044,104.9629,6064.179779,False
6164,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,22.57289049,147.456419,2588.843484,True
6165,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,56.94052,114.9658,4846.670476,False
6166,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,2.967533379,139.979239,525.3069851,True
6167,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,5.062073,124.9643,666.238562,False
6168,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,69.46066,127.482,6002.2228,False
6169,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,43.46156,182.4833,3871.367991,False
6170,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,71.24523,149.9776,6381.859686,False
6171,False,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,20.00794461,147.503078,1824.510182,False
6172,False,True,True,True,False,True,False,False,True,True,False,False,False,True,False,False,70.90494,194.9581,6370.632284,False
6173,False,True,True,True,True,False,False,False,True,False,False,True,True,False,False,True,58.96026,162.497,5655.286153,False
6174,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,68.17457,149.9598,6219.238034,False
6175,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,69.97948,139.965,6545.565039,False
6176,False,True,True,False,False,False,True,True,False,False,False,True,False,True,False,True,67.14449,179.9476,5687.54248,False
6177,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,60.04073,159.9512,5174.273895,False
6178,False,True,True,False,True,True,False,True,False,False,True,False,False,False,True,False,7.359812,152.509,1170.830123,True
6179,False,True,True,False,True,True,True,False,True,True,False,False,False,False,True,False,21.19755,220.1615,2605.553463,True
6180,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,3.878694,112.4551,409.0267699,False
6181,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,57.78386,235.1591,5396.115807,False
6182,True,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False,6.991642782,182.467607,927.9297296,True
6183,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,False,71.52189,184.961,6735.098237,False
6184,False,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,53.4946,175.0062,5083.028968,False
6185,False,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,1.350108155,127.506726,411.2961627,False
6186,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,19.77218,137.4872,1968.304495,False
6187,False,True,False,False,False,True,True,True,False,False,False,True,True,False,False,False,44.04708,200.1185,4528.254142,False
6188,False,True,True,True,False,True,True,False,True,True,False,False,False,True,False,True,69.48617,265.1283,6714.393196,False
6189,False,True,True,False,False,True,False,False,True,False,True,False,False,True,False,True,68.82747,182.4538,5920.786804,False
6190,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,False,21.10862922,184.949594,2536.687205,True
6191,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,52.78581,104.9643,4782.774479,False
6192,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,53.80104,144.9607,4643.404934,False
6193,False,True,True,True,False,True,True,False,True,True,False,False,False,True,False,False,70.64297,265.1283,6503.161137,False
6194,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,6.856207666,142.452604,1408.424309,True
6195,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,20.13119126,129.962093,2214.953933,True
6196,False,True,False,False,False,True,True,False,True,True,False,False,True,False,False,False,71.39166,187.6094,6799.703331,False
6197,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,60.87178,117.4392,5794.294165,False
6198,False,True,True,False,False,True,True,True,False,True,False,False,False,True,False,False,7.348682,240.1149,1113.10611,True
6199,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,10.54165852,200.132293,1773.915003,True
6200,False,True,True,True,False,False,False,False,True,False,False,True,False,True,False,False,70.03292,169.9741,6044.796713,False
6201,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,True,12.28997,130.0064,1388.750133,False
6202,False,True,True,True,False,False,False,False,True,True,False,False,False,True,False,False,10.92718,179.9656,1203.774277,False
6203,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False,True,10.81997919,172.456745,1655.780173,False
6204,True,True,True,False,False,True,True,False,True,False,True,False,False,True,False,False,66.03822,242.6326,6181.959795,False
6205,False,True,False,False,True,True,True,False,True,True,False,False,False,False,True,False,5.940902789,190.173699,1167.271182,True
6206,True,True,True,True,True,False,True,True,False,True,False,False,False,True,False,False,66.10035,217.484,5803.869496,False
6207,False,True,True,False,False,True,True,True,False,True,False,False,False,True,False,False,63.66597,240.1149,5843.100552,False
6208,False,True,False,True,True,False,True,False,True,False,False,True,False,True,False,False,66.7439,194.9699,5899.695132,False
6209,False,True,False,True,False,True,True,True,False,False,True,False,False,True,False,True,6.512117,232.6228,1107.738951,True
6210,False,True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,4.060006,235.1555,1446.866289,True
6211,False,True,True,False,True,False,True,True,False,True,False,False,False,False,True,False,17.25428,159.9942,1861.838695,True
6212,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,71.75497,162.4538,6472.088412,False
6213,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,61.50738,149.9915,5447.398068,False
6214,True,True,False,False,True,False,True,True,False,False,True,False,False,False,True,True,11.16903388,139.99789,1292.3206,False
6215,True,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,17.82124,119.9568,2296.853164,False
6216,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,4.255080878,137.483594,995.1098617,False
6217,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,47.62011,162.4713,4159.078651,False
6218,False,True,True,True,True,True,False,False,True,False,True,False,False,True,False,False,4.582941,219.9902,921.6285886,False
6219,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,43.51853,79.97886,3783.214553,False
6220,False,True,True,False,False,True,True,False,True,True,False,False,False,True,False,False,53.81991,240.1149,5394.514435,True
