,Tenure,MonthlyCharge,Churn,OnlineSecurity,OnlineBackup,StreamingTV,StreamingMovies,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Bandwidth_GB_Year
6107,16.1217624,149.977753,False,True,True,False,False,True,False,True,False,1845.830672
6108,14.48515,179.9476,False,False,False,False,True,True,False,True,False,1528.122932
6109,68.47904,129.9621,False,False,False,True,False,False,True,False,False,6483.815487
6110,20.13981517,149.937833,False,False,True,False,True,True,True,False,False,2426.030626
6111,70.19371,232.652,False,True,True,True,True,False,False,False,True,6457.18973
6112,6.915354,227.4754,True,False,True,False,True,True,False,True,False,1137.782472
6113,29.71753,194.9768,False,False,False,True,False,False,False,True,False,2823.145964
6114,62.45252,245.1457,False,True,True,True,True,False,False,True,False,5887.870657
6115,56.57319,210.138,True,False,True,True,True,False,False,False,True,5271.605896
6116,62.23915,212.6557,False,True,True,True,True,False,False,False,True,5815.917509
6117,67.08536,182.4608,False,False,True,False,True,True,False,True,False,5842.892958
6118,65.26303,252.624,False,False,False,True,True,False,False,True,False,5903.302417
6119,55.24695,149.9776,False,False,False,True,False,True,False,False,True,4815.434176
6120,26.90099,167.4564,False,False,True,False,False,False,False,True,False,2594.832192
6121,66.04097,222.6362,False,True,False,True,True,True,False,True,False,5972.423634
6122,4.984918,172.4705,True,False,False,False,True,False,True,False,False,1108.077901
6123,61.06693,162.4538,False,False,False,True,False,True,True,False,False,5671.017164
6124,2.827378,164.967,True,False,True,True,False,False,True,False,False,965.4344564
6125,63.85242,114.9728,False,True,False,False,False,True,False,True,False,5771.534863
6126,21.20428,119.9568,False,True,False,True,False,True,True,False,False,2494.211424
6127,54.0833,92.48802,False,False,False,False,False,True,False,False,True,4504.376908
6128,3.390052702,210.151777,True,False,True,True,True,False,False,False,True,1022.519614
6129,23.62866494,139.981577,False,False,True,True,False,True,False,False,True,2370.184448
6130,3.954689282,162.493654,True,False,True,False,True,True,False,False,True,636.8514545
6131,70.28492,217.484,False,True,True,False,True,False,False,True,False,6212.316389
6132,15.36862,114.9728,False,True,False,False,False,False,False,True,False,1321.498572
6133,20.93887792,199.990219,False,True,True,True,False,False,True,False,False,2674.568338
6134,11.55831,192.4404,True,False,True,True,False,False,False,True,False,1538.887965
6135,59.91013,162.5007,False,True,True,False,False,False,False,True,False,5426.315112
6136,10.46190099,220.114868,True,False,False,True,True,False,True,False,False,1809.921626
6137,67.06183,149.9447,False,False,False,True,False,False,True,False,False,6261.418751
6138,1.548600048,242.628057,True,False,True,True,True,False,False,True,False,785.5416603
6139,52.03501,169.9378,False,False,True,False,True,False,False,True,False,4503.053128
6140,12.4962,222.6281,True,False,True,True,True,False,True,False,False,2193.26463
6141,60.07253,94.97283,False,True,False,False,False,False,True,False,False,5475.345065
6142,25.69631,225.1457,True,True,True,True,True,True,True,False,False,3298.322775
6143,50.07627,147.4738,False,False,True,False,False,True,False,True,False,4573.084997
6144,10.57197066,242.628057,True,False,True,True,True,False,False,True,False,1649.312808
6145,60.34589,252.6378,True,False,False,True,True,False,False,True,False,5500.10857
6146,67.34697,112.4551,False,False,False,False,False,False,False,True,False,5610.20542
6147,9.741749,162.4676,True,False,False,True,False,False,True,False,False,1626.329435
6148,4.510318,137.4836,True,False,False,False,False,False,True,False,False,1068.481652
6149,70.82774,114.9838,False,False,True,False,False,False,False,False,True,5994.045373
6150,10.1408,174.9699,True,False,True,False,True,False,True,False,False,1774.889088
6151,5.798532598,137.497825,False,True,True,False,False,False,False,False,True,758.6189978
6152,5.643360294,262.610632,True,False,True,True,True,True,False,True,False,1253.523378
6153,63.18349,184.9785,False,True,True,False,True,True,False,True,False,5651.568466
6154,37.36723,174.9919,False,True,False,False,True,False,False,True,False,3569.479648
6155,68.22903,144.9607,False,False,False,False,False,False,False,True,False,5699.245355
6156,1.063338,235.1417,True,True,False,True,True,False,True,False,False,990.2063632
6157,6.945736396,159.947583,True,False,False,False,True,False,True,False,False,1427.088655
6158,53.58396,192.4404,False,False,True,True,False,False,False,True,False,4941.881988
6159,36.26479,197.6288,False,False,True,True,True,False,False,False,True,3780.253613
6160,56.21686,102.4746,False,False,True,False,False,False,False,False,True,4859.940299
6161,10.81273093,152.466002,False,True,False,True,False,False,False,True,False,1277.906866
6162,4.164919,159.9349,False,False,True,True,False,False,False,True,False,577.4706172
6163,43.29451,179.9476,False,False,False,False,True,False,False,True,False,4007.110298
6164,10.86199,155.0084,False,True,True,True,False,False,False,False,True,1364.293464
6165,12.58298231,275.133571,False,False,True,True,True,True,False,True,False,1701.457566
6166,68.20321,139.9678,False,False,True,True,False,False,False,False,True,5797.443843
6167,56.51994,182.4433,False,False,True,False,True,False,True,False,False,5281.851852
6168,66.7439,194.9699,False,False,True,False,True,True,False,True,False,5899.695132
6169,61.63116,252.624,False,False,False,True,True,False,False,True,False,5652.464417
6170,59.43728,159.9656,False,False,True,False,False,False,True,False,False,5462.617829
6171,7.000993555,185.007692,False,True,True,False,True,False,False,False,True,1039.357983
6172,52.3499,172.4555,False,True,True,False,True,False,False,True,False,4683.297629
6173,52.3927,137.4392,False,False,False,True,False,True,False,True,False,4761.278588
6174,7.283667,230.1051,True,False,True,True,True,False,False,True,False,1064.970201
6175,1.018519598,160.01224,False,False,True,False,False,False,False,False,True,286.5451139
6176,12.173,149.9447,True,False,False,True,False,False,True,False,False,1619.686288
6177,65.25348,137.4686,False,True,True,False,False,True,False,True,False,5598.578895
6178,22.7117,182.4762,False,False,True,False,True,True,False,False,True,2288.984083
6179,2.921217,114.9509,False,False,True,False,False,False,True,False,False,883.7264825
6180,50.64337,235.1417,False,True,False,True,True,True,True,False,False,5341.03502
6181,55.06671,222.65,True,True,False,True,True,False,False,True,False,5131.088734
6182,66.0517,242.6435,False,False,True,True,True,False,False,False,True,6121.654756
6183,13.77689046,179.965581,False,False,True,False,False,False,False,True,False,1440.784345
6184,1.662826246,144.960655,False,False,False,False,False,False,False,True,False,481.3363042
6185,59.15713,147.5031,False,False,True,False,False,False,False,False,True,5081.314229
6186,8.249104,117.4835,False,True,False,False,True,False,False,False,True,1054.470395
6187,59.1861,142.5007,False,True,True,False,False,False,True,False,False,5710.355112
6188,17.96501147,232.622804,False,True,True,True,True,False,False,True,False,2299.047664
6189,65.24071,114.9838,False,False,True,False,False,True,False,False,True,5347.776998
6190,16.15139,197.4945,True,True,False,True,False,False,False,True,False,1696.96925
6191,1.895979,152.5022,True,True,True,False,True,False,False,False,True,716.6438092
6192,71.8851,214.9663,False,False,True,False,True,True,False,True,False,6230.161803
6193,68.17457,149.9598,False,True,False,False,True,False,False,True,False,6219.238034
6194,41.54053,179.9794,False,False,True,False,False,False,False,True,False,3710.298126
6195,4.784022,124.9781,False,False,False,False,False,False,False,True,False,499.2698644
6196,71.51954,230.1051,False,False,True,True,True,False,False,True,False,6397.453541
6197,15.31997698,220.114868,True,False,False,True,True,True,True,False,False,2181.752793
6198,58.15583,245.1283,False,True,True,True,True,True,True,False,False,5974.298824
6199,52.59552,149.9447,False,False,False,True,False,True,True,False,False,4997.517022
6200,67.20609,127.4601,False,False,True,False,False,False,True,False,False,6350.509594
6201,23.12261,165.0113,True,True,True,False,True,False,False,False,True,2366.107617
6202,58.86869,152.5104,False,True,False,False,False,True,True,False,False,5686.767897
6203,12.67469,130.0064,True,True,False,False,True,True,False,False,True,1469.220521
6204,7.231032028,124.960655,False,False,False,False,False,True,True,False,False,1269.836202
6205,61.77813,120.0035,False,True,False,True,False,True,False,False,True,5532.170372
6206,65.33266,172.4705,False,False,False,False,True,False,True,False,False,6192.141187
6207,11.08150154,182.45383,False,False,False,True,False,True,False,True,False,1140.151122
6208,4.266309981,149.97755,True,False,False,True,False,False,False,False,True,615.1161821
6209,66.47483,127.4601,False,False,True,False,False,False,True,False,False,6000.414945
6210,64.69309,159.965,False,False,False,False,True,False,False,True,False,5621.504803
6211,64.44732,149.9447,False,False,False,True,False,False,True,False,False,6093.091927
6212,44.59709,137.4392,False,False,False,True,False,True,False,True,False,3832.898347
6213,6.446693,129.9621,True,False,False,True,False,False,True,False,False,1459.309498
6214,54.21518,137.5165,False,False,False,False,False,True,False,False,True,4787.756156
6215,68.08911,257.6375,False,True,True,True,True,False,True,False,False,6760.900419
6216,69.2394,162.447,False,False,True,False,True,False,True,False,False,6534.389245
6217,67.08693,270.1604,False,True,True,True,True,False,True,False,False,6786.879873
6218,20.0119,194.9663,True,False,True,False,True,False,True,False,False,2739.364415
6219,60.97847,219.9902,False,True,True,True,False,True,False,True,False,5480.386537
6220,71.39698,142.4689,False,True,False,False,True,True,True,False,False,6584.194557
6221,39.5421,127.525,False,True,False,False,False,False,False,False,True,3656.35595
6222,69.04134,152.4742,False,False,False,False,True,False,True,False,False,6282.538237
6223,9.887746,139.9678,False,False,True,True,False,False,False,False,True,991.6943982
6224,10.34327947,162.471255,False,False,False,True,False,False,False,True,False,1224.604104
6225,19.28013343,204.963371,False,False,True,True,False,False,False,True,False,2118.488416
6226,54.55822,235.1372,False,False,True,True,True,False,True,False,False,5638.778543
6227,67.76579,149.9483,False,False,False,True,False,True,False,True,False,5708.957593
6228,2.611838,124.9643,False,False,False,False,False,True,False,True,False,320.1072613
6229,71.4249,149.9778,False,True,True,False,False,True,False,True,False,6041.492692
6230,24.8868126,182.465269,False,True,False,False,True,True,False,True,False,2346.143947
6231,16.6564,172.4441,False,False,True,True,False,False,False,True,False,1770.955679
6232,55.31399,242.6143,False,False,True,True,True,False,False,True,False,5408.322311
6233,50.72837,219.9902,False,True,True,True,False,True,False,True,False,4791.332346
6234,13.98666226,129.962093,False,False,False,True,False,False,True,False,False,1840.628269
6235,4.676474348,187.609354,True,False,False,True,True,False,True,False,False,1396.347808
6236,14.14101821,270.160419,True,True,True,True,True,False,True,False,False,2335.130986
6237,44.89823,194.9768,False,False,False,True,False,True,False,True,False,4183.048936
6238,15.97494301,159.979358,False,False,True,False,False,True,True,False,False,2035.008705
6239,2.176948,130.0064,False,True,False,False,True,False,False,False,True,681.4206312
6240,4.283128,149.9378,False,False,True,False,True,False,True,False,False,1003.311614
6241,1.887597,172.4441,False,False,True,True,False,True,False,True,False,628.4063951
6242,6.6307,169.9447,False,False,False,True,False,False,False,True,False,765.1823242
6243,59.92546,147.4421,False,False,False,False,True,False,False,True,False,5170.661902
6244,69.55373,94.97283,False,True,False,False,False,True,True,False,False,6253.491089
6245,41.97598,159.983,False,False,True,False,False,False,False,True,False,3830.124693
6246,64.4649,184.9496,False,False,True,True,False,False,True,False,False,5992.97277
6247,56.68304,194.9581,False,True,True,True,False,True,False,True,False,5199.488203
6248,19.26465,104.9643,False,False,False,False,False,False,True,False,False,2203.565459
6249,11.36938,225.1457,True,True,True,True,True,False,True,False,False,2257.255977
6250,1.939549257,152.510442,False,True,False,False,False,True,True,False,False,752.1641496
6251,63.43732,195.0062,False,True,True,False,False,True,False,True,False,5527.711581
6252,57.69823,192.4404,False,False,True,True,False,True,False,True,False,5155.008959
6253,65.34217,152.466,False,True,False,True,False,False,False,True,False,5821.339699
6254,11.51439,140.0013,False,True,False,False,False,False,True,False,False,1559.33881
6255,71.4569,169.9378,False,False,True,False,True,False,False,True,False,6112.430745
6256,58.67143,220.1185,False,False,False,True,True,False,False,True,False,5303.936549
6257,70.92476,139.9349,False,False,True,True,False,False,True,False,False,6483.348101
6258,70.27195,217.484,False,True,True,False,True,False,False,True,False,6215.809536
6259,60.69402,179.9476,False,False,False,False,True,False,False,True,False,5419.846646
6260,54.91727,139.9678,False,False,True,True,False,False,False,False,True,4871.477155
6261,7.279044337,159.994242,True,False,False,False,True,False,False,False,True,906.7867988
6262,6.783568,182.4653,True,True,False,False,True,False,False,True,False,1001.378182
6263,14.86270396,137.468388,False,False,False,True,False,False,False,False,True,1561.128541
6264,6.465898,214.9525,False,False,True,False,True,True,False,True,False,1072.590755
6265,6.678176681,139.95684,False,True,False,True,False,False,False,True,False,989.9918587
6266,69.86605,185.0077,False,True,True,False,True,False,False,False,True,6519.120707
6267,62.23643,187.4811,False,True,True,True,False,True,True,False,False,6183.945709
6268,46.24205,225.1457,True,True,True,True,True,False,True,False,False,5116.648865
6269,58.43007,154.9919,False,True,False,False,True,False,True,False,False,5770.387227
6270,59.96515,169.9447,False,False,False,True,False,True,False,True,False,5263.711526
6271,62.50904,112.4551,False,False,False,False,False,False,False,True,False,5009.242921
6272,59.82583,139.9349,False,False,True,True,False,True,True,False,False,5774.350984
6273,70.2187,144.9607,False,False,False,False,False,False,False,True,False,5866.278162
6274,3.293435643,192.48852,False,False,True,False,False,False,False,True,False,586.7422583
6275,51.4203,159.983,False,False,True,False,False,False,False,True,False,4399.187338
6276,6.531735637,149.99153,True,True,True,False,False,False,False,True,False,874.1933216
6277,26.91021,210.1563,False,True,False,True,True,False,False,False,True,2911.171492
6278,63.73429,232.6378,False,False,False,True,True,False,True,False,False,6334.652427
6279,1.649887,137.5165,False,False,False,False,False,True,False,False,True,490.5057336
6280,71.03451,117.5015,False,True,True,False,False,True,False,False,True,5897.711605
6281,62.20392,174.9768,False,False,False,True,False,False,True,False,False,5936.572086
6282,8.596278,184.9496,True,False,True,True,False,False,True,False,False,1431.48792
6283,65.61605,112.4844,False,False,False,False,False,False,False,False,True,5769.255809
6284,13.33383,157.4698,False,False,False,False,False,False,False,True,False,1312.812193
6285,14.37481,172.4441,False,False,True,True,False,False,False,True,False,1593.966861
6286,66.47606,225.1457,False,True,True,True,True,False,True,False,False,6502.025208
6287,6.477458,152.4907,False,False,True,True,False,False,False,False,True,1102.750144
6288,70.68154,227.4754,False,False,True,False,True,True,False,True,False,6321.473272
6289,7.251397592,197.472533,False,False,True,True,False,False,True,False,False,1404.435534
6290,64.83209,242.6143,False,False,True,True,True,False,False,True,False,6310.076724
6291,8.324111,182.4433,True,False,True,False,True,False,True,False,False,1629.696337
6292,1.900671,124.9781,False,False,False,False,False,True,False,True,False,516.253628
6293,70.43313,172.4871,False,False,True,True,False,False,False,False,True,6235.847135
6294,5.623623,137.4836,False,False,False,False,False,False,True,False,False,1235.112132
6295,5.276321,162.4676,False,False,False,True,False,True,True,False,False,1250.606015
6296,10.97775,165.0182,False,True,False,True,False,False,False,False,True,1417.312047
6297,56.61608,200.1323,False,False,False,True,True,False,True,False,False,5684.731048
6298,64.92325,139.983,False,False,True,False,False,False,True,False,False,6071.410686
6299,3.402225,222.6326,True,True,False,True,True,False,True,False,False,1243.099192
6300,3.955928538,197.483972,True,True,True,False,True,False,True,False,False,1260.12789
6301,54.57985,210.1518,False,False,True,True,True,False,False,False,True,5157.76159
6302,60.45725,159.9642,False,False,True,True,False,False,False,False,True,5374.519903
6303,46.77244,127.4586,False,False,True,True,False,True,False,False,True,4339.192341
6304,49.35209,139.983,False,False,True,False,False,False,True,False,False,4827.605046
6305,54.54538,220.1615,False,False,False,True,True,False,False,False,True,5135.575997
6306,55.47116,129.9621,False,False,False,True,False,False,True,False,False,5276.996281
6307,4.480346,149.9447,False,False,False,True,False,False,True,False,False,1127.193482
6308,3.878332,172.4567,False,False,False,False,True,False,True,False,False,1006.71226
6309,47.12803,175.1331,False,False,False,True,True,False,False,False,True,4555.47419
6310,14.06970055,127.525,False,True,False,False,False,True,False,False,True,1339.377921
6311,4.38777,127.4421,True,False,False,False,True,False,True,False,False,890.2145776
6312,13.03957,150.0208,False,True,True,False,False,False,False,False,True,1501.37548
6313,1.999262,242.6281,True,False,True,True,True,True,False,True,False,776.1387725
6314,56.69865,187.4847,False,True,True,True,False,False,False,True,False,5105.658715
6315,10.02376,149.9447,True,False,False,True,False,False,True,False,False,1610.068088
6316,40.32467,182.4676,False,False,False,True,False,True,False,True,False,3629.658181
6317,62.59775,92.45514,False,False,False,False,False,False,True,False,False,5712.520809
6318,71.02583,220.1149,False,False,False,True,True,False,True,False,False,6849.08497
6319,8.853636698,102.474625,False,False,True,False,False,False,False,False,True,752.7262389
6320,19.04207,267.6647,True,True,False,True,True,False,False,True,False,2183.450856
6321,2.279259145,212.641455,True,False,False,True,True,False,True,False,False,1092.959251
6322,56.76973,242.6143,True,False,True,True,True,False,False,True,False,5174.530815
6323,2.243757398,147.442069,False,False,False,False,True,False,False,True,False,558.3751762
6324,59.49558,159.9349,False,False,True,True,False,True,False,True,False,5042.294567
6325,5.927239,174.9755,False,True,True,True,False,False,False,True,False,837.8796845
6326,8.930383,240.1149,True,False,False,True,True,False,False,True,False,1419.629707
6327,10.35346,184.9496,False,False,True,True,False,False,True,False,False,1640.315966
6328,68.03309,222.6792,False,True,False,True,True,True,False,False,True,6349.320467
6329,64.91404,107.4958,False,True,False,False,False,False,True,False,False,5921.680845
6330,16.75922789,275.133571,True,False,True,True,True,False,False,True,False,2064.474901
6331,63.42586,177.4876,False,True,True,False,True,False,True,False,False,6185.198141
6332,7.793232,117.4392,False,False,False,True,False,True,True,False,False,1297.061633
6333,58.42303,124.9607,False,False,False,False,False,False,True,False,False,5310.301812
6334,62.54412,162.4526,False,True,True,True,False,False,False,True,False,5561.88036
6335,56.73616,169.9447,False,False,False,True,False,False,False,True,False,5061.552514
6336,26.10713,139.9861,False,True,False,True,False,False,False,False,True,2616.567484
6337,5.387209,159.9349,False,False,True,True,False,True,False,True,False,910.8338083
6338,71.99928,232.652,False,True,True,True,True,False,False,False,True,6745.439598
6339,69.29186,127.4738,False,False,True,False,False,True,True,False,False,6273.992363
6340,69.81507,152.4624,False,True,False,True,False,False,True,False,False,6727.977262
6341,9.38354759,142.452604,False,True,True,True,False,False,True,False,False,1470.820856
6342,64.19903,105.011,False,False,False,False,False,True,False,False,True,5517.467178
6343,10.50826,242.6573,True,False,True,True,True,False,False,False,True,1724.050425
6344,43.18342,117.4858,False,False,False,True,False,True,False,False,True,4022.432118
6345,2.43754565,142.468917,False,True,False,False,True,True,True,False,False,778.6094503
6346,17.18829795,184.967019,True,False,True,True,False,False,False,True,False,1828.279015
6347,66.57294,137.5165,False,False,False,False,False,True,False,False,True,5572.501755
6348,68.96928,182.4433,False,False,True,False,True,False,True,False,False,6390.767295
6349,2.376509223,202.649979,True,True,False,True,True,True,True,False,False,1417.801952
6350,61.80927,149.9915,False,True,True,False,False,False,False,True,False,5278.695296
6351,2.77885,245.147,True,False,False,True,True,True,True,False,False,1187.8922
6352,45.5098,222.6281,False,False,True,True,True,False,True,False,False,4847.023011
6353,58.04214,182.4608,False,False,True,False,True,False,False,True,False,5109.918342
6354,10.86326,194.9699,False,False,True,False,True,False,False,True,False,1265.450999
6355,17.62624,172.5034,False,False,False,False,True,True,False,False,True,1751.102541
6356,46.87676,172.4567,False,False,False,False,True,False,True,False,False,4607.641291
6357,63.96033,162.4689,False,True,False,False,True,False,False,True,False,5514.499448
6358,2.918826,212.6415,True,False,False,True,True,False,True,False,False,1263.539898
6359,3.328266165,172.510442,False,True,False,False,False,False,False,True,False,630.0568972
6360,39.23416,137.4392,False,False,False,True,False,False,False,True,False,3529.172638
6361,64.86671,179.9794,False,False,True,False,False,False,False,True,False,5640.714867
6362,58.19013,217.484,False,True,True,False,True,False,False,True,False,5124.938421
6363,60.51339,190.127,False,True,False,True,True,True,True,False,False,6015.198197
6364,9.430096,159.9349,False,False,True,True,False,False,False,True,False,1215.994181
6365,3.422086139,162.482694,False,True,False,False,True,True,False,True,False,508.7637913
6366,18.00704355,194.974431,True,True,False,False,True,False,False,True,False,1946.450068
6367,13.21887,207.4811,False,True,True,True,False,True,False,True,False,1566.022939
6368,1.213704886,202.649979,True,True,False,True,True,True,True,False,False,1189.549671
6369,52.75131,202.4433,False,False,True,False,True,True,False,True,False,4910.205779
6370,54.69435,257.6841,False,True,True,True,True,False,False,False,True,5298.949356
6371,17.54953,207.4754,False,False,True,False,True,True,True,False,False,2326.985753
6372,56.26602,104.9643,False,False,False,False,False,False,True,False,False,4936.469796
6373,17.78302494,175.133074,True,False,False,True,True,False,False,False,True,1970.80666
6374,14.44810037,120.003499,False,True,False,True,False,False,False,False,True,1424.117227
6375,12.95415,137.4684,False,False,False,True,False,False,False,False,True,1461.63528
6376,59.39367,174.9919,False,True,False,False,True,False,False,True,False,5339.490928
6377,58.26304,92.5018,False,False,False,False,False,False,False,False,True,4997.254175
6378,60.26386,132.466,False,True,False,True,False,True,True,False,False,5645.809212
6379,68.57417,190.127,False,True,False,True,True,True,True,False,False,6572.766125
6380,58.71889,127.4421,False,False,False,False,True,False,True,False,False,5557.974598
6381,68.46483,174.9882,False,True,False,False,True,False,True,False,False,6540.061159
6382,6.830372,252.6378,True,False,False,True,True,False,False,True,False,1104.049328
6383,13.11297,207.4673,True,True,True,True,False,False,False,True,False,1705.302867
6384,6.306379,162.4538,True,False,False,True,False,False,True,False,False,1360.253379
6385,3.564836875,119.989722,False,True,False,True,False,False,False,False,True,626.5880936
6386,54.98522,252.624,False,False,False,True,True,False,False,True,False,5166.92619
6387,12.22942,132.466,True,True,False,True,False,False,True,False,False,1718.405985
6388,7.116216,112.4551,False,False,False,False,False,False,False,True,False,658.6339621
6389,65.11023,79.97886,False,False,False,False,False,False,False,False,True,5233.491923
6390,66.63279,159.9476,False,False,False,False,True,False,True,False,False,6335.387515
6391,9.790274,137.4392,False,False,False,True,False,False,False,True,False,1027.652777
6392,2.216583602,134.950905,False,False,True,False,False,False,False,True,False,323.972804
6393,62.5016,187.656,False,False,False,True,True,False,False,False,True,5902.250031
6394,65.38821,219.9902,False,True,True,True,False,False,False,True,False,6084.157683
6395,70.34008,117.4858,False,False,False,True,False,False,False,False,True,5964.647059
6396,16.08842518,199.990219,False,True,True,True,False,False,True,False,False,2489.519356
6397,70.41132,240.1149,False,False,False,True,True,False,False,True,False,6376.238465
6398,60.45224,172.4404,False,False,True,True,False,False,True,False,False,5743.829083
6399,45.48614,117.4858,False,False,False,True,False,True,False,False,True,4129.318617
6400,13.50244,192.4705,True,False,False,False,True,False,False,True,False,1544.180199
6401,10.00078,149.9483,False,False,False,True,False,False,False,True,False,1165.681938
6402,66.78392,194.9581,False,True,True,True,False,False,False,True,False,6023.253234
6403,10.85354,142.4689,False,True,False,False,True,False,True,False,False,1639.236491
6404,60.47912,162.5119,False,True,False,False,True,False,False,False,True,5341.089808
6405,71.3084,117.472,False,False,False,True,False,False,False,False,True,6144.768685
6406,9.091454,187.4847,False,True,True,True,False,False,False,True,False,1363.30698
6407,2.439520256,245.128318,True,True,True,True,True,False,True,False,False,1341.450253
6408,68.14401,159.9794,False,False,True,False,False,True,True,False,False,6386.315071
6409,48.97044,142.4689,False,True,False,False,True,False,True,False,False,4831.131738
6410,13.70911,124.9607,False,False,False,False,False,False,True,False,False,1868.762719
6411,9.696166,247.6647,True,True,False,True,True,False,True,False,False,2089.325891
6412,10.5309984,159.983006,False,False,True,False,False,False,False,True,False,990.747598
6413,44.65571,174.9699,False,False,True,False,True,False,True,False,False,4553.786746
6414,67.76854,162.4653,False,True,False,False,True,False,True,False,False,6295.500079
6415,18.381,202.4433,True,False,True,False,True,False,False,True,False,1943.652184
6416,9.743201772,252.637807,True,False,False,True,True,False,False,True,False,1577.208717
6417,66.77924,194.9525,False,False,True,False,True,True,True,False,False,6200.93166
6418,5.425068599,275.133571,True,False,True,True,True,False,False,True,False,1386.2317
6419,1.128335443,212.641455,False,False,False,True,True,True,True,False,False,1094.729266
6420,65.14224,104.9629,False,False,False,True,False,False,False,False,True,5495.374637
6421,11.75090487,214.952509,True,False,True,False,True,True,False,True,False,1357.774068
6422,12.40889924,154.961766,False,True,True,True,False,True,True,False,False,1889.347998
6423,5.658327457,197.48762,True,True,True,False,True,True,False,True,False,893.5446642
6424,58.12363,182.4676,False,False,False,True,False,False,False,True,False,5232.754859
6425,11.20366,144.9607,False,False,False,False,False,True,False,True,False,919.239022
6426,64.59202,230.1051,False,False,True,True,True,False,False,True,False,5890.989702
6427,47.29134,214.9663,False,False,True,False,True,False,False,True,False,4276.019791
6428,52.41439,275.1198,True,False,True,True,True,True,False,True,False,4901.452536
6429,52.95001,247.6647,True,True,False,True,True,False,True,False,False,5418.636172
6430,1.215614,152.4441,False,False,True,True,False,True,True,False,False,776.5788688
6431,4.096547,119.9568,False,True,False,True,False,False,True,False,False,1052.973308
6432,7.751707,134.9509,False,False,True,False,False,False,False,True,False,906.6526156
6433,7.244015,139.9861,True,True,False,True,False,True,False,False,True,1000.235232
6434,54.84956,169.9928,False,False,False,False,False,False,False,True,False,4777.674258
6435,59.28121,117.472,False,False,False,True,False,False,False,False,True,5197.781383
6436,3.226415,169.9378,False,False,True,False,True,True,False,True,False,510.6595626
6437,45.03776,172.4733,False,False,True,True,False,True,False,False,True,4231.43285
6438,1.717806,147.4564,False,False,True,False,False,False,True,False,False,863.6296514
6439,64.01062,172.4871,False,False,True,True,False,False,False,False,True,5678.090395
6440,1.84841935,150.020764,False,True,True,False,False,False,False,False,True,529.9370637
6441,8.351399,240.1149,True,False,False,True,True,False,False,True,False,1261.564075
6442,65.31996,149.9598,False,True,False,False,True,False,False,True,False,5722.173958
6443,9.873195,210.1051,True,False,True,True,True,False,True,False,False,1774.439822
6444,69.1413,127.4958,False,True,False,False,False,False,False,True,False,5901.736855
6445,2.967533379,139.979239,True,True,True,False,True,False,False,False,True,525.3069851
6446,15.05177,149.9778,False,True,True,False,False,False,False,True,False,1281.098493
6447,66.52217,174.9755,False,True,True,True,False,False,False,True,False,6075.169598
6448,48.14443,139.9512,False,False,False,False,True,False,True,False,False,4524.487668
6449,70.61755,159.9794,False,False,True,False,False,False,True,False,False,6531.657744
6450,62.07809,142.4526,False,True,True,True,False,False,True,False,False,5893.413959
6451,52.41441,232.6228,True,True,True,True,True,False,False,True,False,4831.531789
6452,44.55455,162.4827,False,True,False,False,True,True,False,True,False,3998.697285
6453,3.569000983,184.985293,False,True,False,True,False,True,False,True,False,742.9131016
6454,69.99165,222.6326,False,True,False,True,True,True,True,False,False,6832.868436
6455,5.874949,194.9663,False,False,True,False,True,True,True,False,False,1406.140722
6456,57.2401,137.4684,False,False,False,True,False,False,False,False,True,4946.194597
6457,41.0181,129.9621,False,False,False,True,False,False,True,False,False,4316.919681
6458,6.691537735,134.950905,False,False,True,False,False,False,False,True,False,805.3931837
6459,49.66569,172.4871,False,False,True,True,False,False,False,False,True,4672.338886
6460,11.71308191,160.00128,False,True,False,False,False,True,False,True,False,1324.200333
6461,67.5801,104.9629,False,False,False,True,False,False,False,False,True,5888.691325
6462,2.440244,179.9656,False,False,True,False,False,False,False,True,False,485.4228279
6463,1.457335487,200.118516,True,False,False,True,True,False,True,False,False,1072.481938
6464,69.5381,202.6362,False,True,False,True,True,True,True,False,False,6857.221544
6465,58.90864,150.0208,False,True,True,False,False,False,False,False,True,5221.7217
6466,4.212653,147.4421,False,False,False,False,True,False,False,True,False,659.4098323
6467,56.8397,172.4705,False,False,False,False,True,False,True,False,False,5450.025503
6468,69.22361,127.4421,False,False,False,False,True,False,True,False,False,6353.540649
6469,3.656765,184.9785,True,True,True,False,True,False,False,True,False,780.9545758
6470,43.98704,162.4937,False,False,True,False,True,False,False,False,True,4021.932527
6471,52.42146,182.4676,False,False,False,True,False,True,False,True,False,4592.61237
6472,47.2887,165.0182,False,True,False,True,False,False,False,False,True,4423.213665
6473,53.03214,162.5299,False,True,True,False,False,False,False,False,True,4958.925244
6474,5.364231,240.1149,True,False,False,True,True,False,False,True,False,1145.096989
6475,66.77022,192.4404,False,False,True,True,False,False,False,True,False,5947.355869
6476,47.01192,240.1149,True,False,False,True,True,False,False,True,False,4549.059635
6477,70.99222,159.9476,False,False,False,False,True,False,True,False,False,6572.961443
6478,56.5003,222.6281,False,False,True,True,True,False,True,False,False,5722.608267
6479,8.66647,160.0013,False,True,False,False,False,False,False,True,False,1094.644005
6480,9.876537733,127.511223,True,True,False,False,False,False,False,False,True,1114.016493
